project_name	publication_year	publication_doi	oil_reservoir	oil_wells	latitude	longitude	geo_loc_name	study_primary_focus	study_process	depth	temp	pH	salinity	API	NO3-	PO43-	SO42-	Ca2+	Mg2+	Na+	К+	Cl-	HCO3-	Acetate	sample_name	feature	material	collection_date	archive	archive_project	archive_accession
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.36	Canada	industy	metabolism	2782	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180014-Day56-50degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107551
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.36	Canada	industy	metabolism	2782	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180014-Day56-60degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107552
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.31	-62.84	Canada	industy	metabolism	2284	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150009-Day0-50degC-1	sea	core	2015	SRA	PRJNA604781	SRS6107553
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.36	Canada	industy	metabolism	2782	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180014-Day56-60degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107554
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.36	Canada	industy	metabolism	2782	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180014-Day56-60degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107555
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.37	Canada	industy	metabolism	2745	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180019-Day0-40degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107556
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.37	Canada	industy	metabolism	2745	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180019-Day0-40degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107557
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.37	Canada	industy	metabolism	2745	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180019-Day0-40degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107558
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.37	Canada	industy	metabolism	2745	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180019-Day0-50degC-1	sea	core	2018	SRA	PRJNA604781	SRS6107559
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.37	Canada	industy	metabolism	2745	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180019-Day0-50degC-2	sea	core	2018	SRA	PRJNA604781	SRS6107560
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.16	-62.37	Canada	industy	metabolism	2745	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180019-Day0-50degC-3	sea	core	2018	SRA	PRJNA604781	SRS6107561
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day28-60degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107562
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day28-60degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107563
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day28-60degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107564
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day56-40degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107565
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day56-40degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107566
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day56-50degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107567
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day56-50degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107568
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day56-40degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107569
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day56-50degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107570
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.93	-63.72	Canada	industy	metabolism	2648	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150006-Day28-50degC-2	sea	core	2015	SRA	PRJNA604781	SRS6107571
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day56-60degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107572
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day56-60degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107573
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.37	-64.56	Canada	industy	metabolism	3262	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160005-Day56-60degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107574
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day0-40degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107575
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day0-40degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107576
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day0-40degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107577
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day0-50degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107578
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day0-50degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107579
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day0-50degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107580
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day0-60degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107581
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day0-60degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107582
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	41.93	-63.72	Canada	industy	metabolism	2648	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20150006-Day28-50degC-3	sea	core	2015	SRA	PRJNA604781	SRS6107583
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day0-60degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107584
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day28-40degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107585
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day28-40degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107586
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day28-40degC-3	sea	core	2016	SRA	PRJNA604781	SRS6107587
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day28-50degC-1	sea	core	2016	SRA	PRJNA604781	SRS6107588
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	42.23	-61.60	Canada	industy	metabolism	3400	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160032-Day28-50degC-2	sea	core	2016	SRA	PRJNA604781	SRS6107589
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2306	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20160041-56-d-40-3	sea	core	2016	SRA	PRJNA604781	SRS8102789
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-56-d-40-2	sea	core	2018	SRA	PRJNA604781	SRS8102790
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-56-d-50-3	sea	core	2018	SRA	PRJNA604781	SRS8102791
Gittins2021	2021	10.1101/2021.10.26.465990	Scotian Slope	None	43.01	-60.21	Canada	industy	metabolism	2405	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	unknown	NS-20180007-56-d-60-2	sea	core	2018	SRA	PRJNA604781	SRS8102792
Joshi2014	2014	10.1007/s00203-014-0992-0	Kandla, Gujarat	unknown	23.03	70.22	India	industry	None	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	petroleum sample	oil reservoir	crude oil	2012	SRA	PRJNA209397	SRS452350
Manucharova2021	2021	10.1134/S0026261721060096	None	None	38.38	55.72	Russia	ecology	oil degradation	0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	S2	soil	oil contaminated soil	2019	SRA	PRJNA744753	SRS9424500
Manucharova2021	2021	10.1134/S0026261721060096	None	None	38.21	55.72	Russia	ecology	oil degradation	0	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	unknown	None	None	None	None	unknown	S1	soil	oil contaminated soil	2019	SRA	PRJNA744753	SRS9424499
Nazina2017	2017	10.1134/S0026261717060121	Cheremykhovskoe oilfield	5600	54.95	51.17	Russia	industy	metabolism	1225	21	7.86	0.61	None	unknown	unknown	74	60	15	None	None	114	244	None	Injection water	oil reservoir	injection water	2016	SRA	PRJNA392863	SRS2334891
Nazina2020	2020	10.3390/su12010015	Romashkinskoe	10055	54.34	52.22	Russia	industy	microbial enhanced oil recovery	1640	40	5.4	190.78	None	unknown	unknown	13	1052	213	None	None	7115	207	None	10055_Rom	oil reservoir	injection water	2017	SRA	PRJNA589080	SRS5641412
Nazina2020	2020	10.3390/su12010015	Romashkinskoe	20963	54.34	52.22	Russia	industy	microbial enhanced oil recovery	1640	40	6.6	49.869	unknown	unknown	unknown	2.9	4259	912	None	None	30636	159	None	20963_Rom	oil reservoir	formation water	2017	SRA	PRJNA589080	SRS5641409
Nazina2020	2020	10.3390/su12010015	Romashkinskoe	20990	54.34	52.22	Russia	industy	microbial enhanced oil recovery	1640	40	7.5	11.819	None	unknown	unknown	17.7	16533	3344	None	None	117600	49	None	20990_Rom	oil reservoir	injection water	2017	SRA	PRJNA589080	SRS5641413
Nazina2020	2020	10.3390/su12010015	Romashkinskoe	2356D	54.34	52.22	Russia	industy	microbial enhanced oil recovery	1640	40	5.7	165.14	unknown	unknown	unknown	10.08	14279	2888	None	None	101790	49	None	2356D_Rom	oil reservoir	formation water	2017	SRA	PRJNA589080	SRS5641411
Nazina2020	2020	10.3390/su12010015	Romashkinskoe	47B	54.34	52.22	Russia	industy	microbial enhanced oil recovery	1640	40	6.4	81.813	unknown	unknown	unknown	17.7	7014	1520	None	None	50101	98	None	47B_Rom	oil reservoir	formation water	2017	SRA	PRJNA589080	SRS5641410
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_1_1	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755422
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_1_2	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755423
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_1_3	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755424
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_182_1	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755435
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_182_2	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755434
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_182_3	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755433
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_182_3a	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755432
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_182_3b	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755441
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_91_1	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755414
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_91_2	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755415
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_91_3	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755420
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_CD_167_1_1	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755425
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_CD_167_1_2	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755426
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_CD_167_1_3	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755427
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_CD_167_182_1	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755440
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_CD_167_182_2	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755406
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_CD_167_182_3	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755407
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_CD_167_91_1	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755421
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_CD_167_91_2	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755418
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_130_CD_167_91_3	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755419
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_167_1_1	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755428
Pacwa-Płociniczak2020	2020	10.3389/fmicb.2020.02106	Czechowice Dziedzice	None	49.91	19.02	Poland	ecology	bioremediation	0.1	unknown	unknown	unknown	None	unknown	unknown	None	None	None	None	None	None	None	None	CD_167_1_2	soil	oil contaminated soil	None	SRA	PRJNA542795	SRS4755429
